Date;ConcModaNucleacao;ConcModaAitken;ConcModaAcumulacao;GMDModaNucleacao;GMDModaAitken;GMDModaAcumulacao;GStdModaNucleacao;GStdModaAitken;GStdModaAcumulacao;SSE;RSquared;DFE;AdjRSquared;RMSE;ConcTotalObs;ConcTotalAjustada
10/11/2019 01:42;2442.0129550926;3321.78925642116;436.985962955768;24.9999999999999;57.1509888427628;172.298322203828;1.68983168225069;1.68983168225069;1.40510641094683;NaN;0.979414672892737;95;0.977681171662652;383.0633180175;6178.65720442585;6187.29816390526
10/11/2019 01:45;2766.66546215488;2604.51873549291;740.013590327422;24.9999999982863;58.1173936556653;153.502921928588;1.52015192391045;1.52015192391045;1.48306437501391;NaN;0.982722748118315;95;0.981267821644068;336.074791392957;6087.78742096701;6094.46276155182
10/11/2019 01:48;2775.09074058123;2718.80844535316;605.230167258659;24.9999999997493;59.12232485221;162.607972389377;1.56300637025791;1.56300637025791;1.47109377223355;NaN;0.980307928365761;95;0.978649648649193;359.775862151953;6050.78544089964;6080.3158146139
10/11/2019 01:51;2481.59779403018;2991.07873138068;463.640329956032;24.9999999999349;59.2614772025562;176.665028241839;1.63594455999642;1.63594455999642;1.37583154260541;NaN;0.98272165318064;95;0.981266634501115;327.679227723873;5919.32891739432;5923.07674868689
10/11/2019 01:54;2571.49320764039;2831.71275200663;587.600087453998;24.9999999995141;58.7715878756718;160.404806009609;1.60214502301318;1.60214502301318;1.45034424288888;NaN;0.977842628628388;95;0.975976744723411;370.378537202699;5958.39328993755;5970.9557226885
10/11/2019 01:57;2412.55360317172;2986.18133850718;522.099468792923;24.9999999999159;59.1050505444179;168.93611607503;1.6189513288214;1.6189513288214;1.46258036193505;NaN;0.984714589700114;95;0.983427397253808;308.764936516122;5890.46654019209;5910.49389850985
10/11/2019 02:00;1979.2893823923;3534.4547867306;488.9756917584;22.3110870185819;53.2887529460926;168.787135678297;1.689831682093;1.689831682093;1.41700117094782;NaN;0.976611632591133;95;0.974642085861965;380.890740636537;5947.4327661224;5986.80007671916
10/11/2019 02:03;2786.68953474653;2617.62224121233;650.083044018835;24.9999999998175;59.9436638003913;155.097409760998;1.58233710118828;1.58233710118828;1.54650378328877;NaN;0.981239466217345;95;0.979659631793543;343.2767067358;6013.04081382627;6034.73406515359
10/11/2019 02:06;2925.49431783533;2341.49348902744;897.875068194863;24.9999999997842;60.8761423064688;146.999298364688;1.47414908305375;1.47414908305375;1.48710696068033;NaN;0.978586872603173;95;0.976783661875019;358.38835414437;6133.56102960163;6149.51076480328
10/11/2019 02:09;2651.86646764908;2504.27004774471;905.672326745403;24.9999999999894;58.7988940043105;143.381656862985;1.48138981051709;1.48138981051709;1.47300993534349;NaN;0.980972249946904;95;0.979369913100328;337.165307513135;6058.34635783574;6046.69436569177
10/11/2019 02:12;2677.97543554063;2581.07161474666;674.182802961444;24.9999999998476;60.7798058641547;157.334361193818;1.52058389339456;1.52058389339456;1.43904627390113;NaN;0.981852995488208;95;0.980324826687215;326.34311908442;5893.38064072862;5919.53744822063
10/11/2019 02:15;2840.95843058457;2381.39914364226;648.855976222786;24.9999999999763;62.7643680093617;162.839422968062;1.497792007777;1.497792007777;1.42798810123124;NaN;0.974948101278085;95;0.972838467701503;371.397909540162;5824.45268571501;5848.72600412362
